ID,Delay
1,12.09287119700524
2,12.20246464216975
3,12.105943629214565
4,12.554964811441694
5,12.537616302698513
6,12.20246464216975
7,12.20246464216975
8,6.932962894235762
9,12.162849540044613
10,12.537616302698513
11,12.102743518884516
12,12.537616302698513
13,12.183700703143163
14,12.20246464216975
15,12.20246464216975
16,12.20246464216975
17,12.428022857534003
18,13.474714765033305
19,12.105943629214565
20,12.20246464216975
21,7.672672592258805
22,12.514405125828283
23,12.20246464216975
24,12.105943629214565
25,12.20246464216975
26,12.20246464216975
27,11.979259488362013
28,12.20246464216975
29,6.932962894235762
30,12.105943629214565
31,12.20246464216975
32,12.514405125828283
33,12.428022857534003
34,12.09287119700524
35,12.09287119700524
36,12.333175087917363
37,12.057324731828523
38,12.537616302698513
39,12.20246464216975
40,12.554964811441694
41,12.09287119700524
42,11.931485981643212
43,13.505812865208652
44,12.537616302698513
45,12.102743518884516
46,12.554964811441694
47,11.996350184050055
48,7.563420921023896
49,12.488997405312471
50,12.537616302698513
51,12.20246464216975
52,11.736395764320354
53,12.20246464216975
54,12.160515004941841
55,12.20246464216975
56,11.736395764320354
57,12.105943629214565
58,12.180334477946792
59,12.20246464216975
60,13.474714765033305
61,13.474714765033305
62,12.384659804390747
63,12.537616302698513
64,12.057324731828523
65,9.451336023964132
66,9.860823447734912
67,7.718703923948005
68,7.517389589334695
69,12.20246464216975
70,12.036518613908951
71,12.105943629214565
72,7.563420921023896
73,11.668447569995413
74,11.48311613792229
75,7.672672592258805
76,12.20246464216975
77,12.20246464216975
78,12.495666665470605
79,11.931485981643212
80,13.319236647512426
81,12.537616302698513
82,12.554964811441694
83,12.20246464216975
84,12.20246464216975
85,12.050921559777331
86,9.860823447734912
87,12.20246464216975
88,12.183700703143163
89,12.488997405312471
90,11.931485981643212
91,9.860823447734912
92,12.017886412519461
93,7.718703923948005
94,12.09287119700524
95,12.20246464216975
96,7.517389589334695
97,12.554964811441694
98,12.20246464216975
99,12.20246464216975
100,12.20246464216975
101,12.20246464216975
102,12.20246464216975
103,12.20246464216975
104,12.927732403887374
105,7.699340647868827
106,13.505812865208652
107,12.495666665470605
108,11.790607420066943
109,7.517389589334695
110,12.20246464216975
111,12.183700703143163
112,12.09287119700524
113,12.447047768084563
114,12.105943629214565
115,12.554964811441694
116,12.20246464216975
117,7.699340647868827
118,12.554964811441694
119,12.141751065915255
120,12.20246464216975
121,12.20246464216975
122,11.979259488362013
123,12.20246464216975
124,11.809371359093529
125,12.20246464216975
