ID,Delay
1,13.609970681485184
2,10.878165138097945
3,12.590799333663366
4,10.43413312102114
5,10.384964565447257
6,11.936287401725988
7,12.367062090860106
8,8.467430931537814
9,7.572959255149716
10,11.354791643233678
11,8.677652361007116
12,14.675271989913366
13,9.036172228433303
14,12.367062090860106
15,10.583731544347945
16,9.630279014826371
17,11.613791774680966
18,13.607329796076371
19,11.022642197126041
20,11.344775250704542
21,8.700058572110184
22,10.119327626314288
23,11.340972374201371
24,12.590799333663366
25,13.436758888097945
26,10.583731544347945
27,8.972207384683303
28,11.447086415376788
29,8.467430931537814
30,10.859085659197257
31,11.292870384662814
32,10.781768272638871
33,9.006858180930966
34,10.756943337735184
35,8.926376931485184
36,10.047586443038366
37,10.687177096762515
38,10.548521103376041
39,8.276782086642042
40,13.38188702727114
41,11.651169411953934
42,8.809073341222945
43,12.79521710539614
44,11.150327744001041
45,8.677652361007116
46,10.23137433195864
47,11.486106227805966
48,8.519335797579542
49,9.621137057700015
50,12.116678239913366
51,10.870654156954542
52,10.489004981847945
53,11.292870384662814
54,9.467186790912814
55,10.134342274751788
56,10.481494000704542
57,12.590799333663366
58,8.942893337180966
59,9.299068926797606
60,12.842577985079542
61,12.850088966222945
62,11.011985134055966
63,10.111551286788366
64,10.687177096762515
65,8.197202744001041
66,8.47197491789614
67,8.985176561882238
68,7.861737643637515
69,9.887814043985106
70,7.656001961270949
71,10.859085659197257
72,8.621646962251788
73,8.982285134610184
74,7.533939442720538
75,8.700058572110184
76,11.872433184610106
77,8.865527203829542
78,9.196958603376041
79,8.903873524751788
80,12.983908962180966
81,10.384964565447257
82,10.82329327727114
83,10.278735211642042
84,12.109527061701371
85,9.699814431485184
86,8.47197491789614
87,11.810616015007238
88,8.447427111245803
89,7.619183932700015
90,8.809073341222945
91,8.47197491789614
92,11.29741437102114
93,9.284087608576371
94,8.457504861172684
95,8.813622337787814
96,7.861737643637515
97,10.82329327727114
98,10.381046376314288
99,8.276782086642042
100,10.583731544347945
101,11.938301561882238
102,10.226830345600314
103,11.054317950235106
104,12.221797859708449
105,8.689980822183303
106,12.79521710539614
107,9.196958603376041
108,7.602273302652053
109,7.861737643637515
110,13.377343040912814
111,9.036172228433303
112,11.525498025235184
113,8.861493503012515
114,12.590799333663366
115,9.94341046477114
116,12.235198448420121
117,8.689980822183303
118,11.78825909758364
119,9.689736681558303
120,10.972965321626788
121,12.367062090860106
122,8.972207384683303
123,10.524315697162814
124,8.453915118203856
125,8.967838368501788
126,9.765359880538366
127,11.150327744001041
128,9.566314171076371
129,7.109495224469791
130,9.510405967951371
131,8.621646962251788
132,11.340972374201371
133,10.812848483481265
134,13.308418749382238
135,8.677652361007116
136,11.635405967951371
137,11.301022051797606
138,12.771649753012515
139,13.531559071626788
140,9.526602638097945
141,7.439139259191695
142,10.249874031583449
143,12.850088966222945
144,12.718484880538366
145,8.861493503012515
146,14.193999717951371
147,7.861737643637515
148,13.023300759610184
149,8.224877220600314
150,10.032031110079542
151,10.723995125333449
152,12.716470720382116
153,9.709898056501041
154,9.451169406332827
155,10.250098537376278
156,10.870654156954542
157,11.043487022638871
158,9.267403124382238
159,8.284293067785445
160,9.411250984708449
161,8.865527203829542
162,8.379093251314288
163,10.489004981847945
164,10.857657325597945
165,10.032031110079542
166,10.849666512052199
167,8.276782086642042
168,11.011985134055966
169,11.051376931485184
170,8.903873524751788
171,7.656001961270949
172,8.244747078458449
173,11.246245811701371
174,10.171494118985184
175,12.520444931501041
176,8.526846778722945
177,10.226830345600314
178,11.301022051797606
179,9.541622637735106
180,10.878165138097945
181,9.955440437833449
182,8.22942120695864
183,13.308418749382238
